SO11.txt.pos	7	242	partecipazione
SO11.txt.pos	7	243	della
SO11.txt.pos	7	244	Cassa
SO11.txt.pos	7	245	di
SO11.txt.pos	7	246	Bologna
SO11.txt.pos	7	247	dovrebbe
SO11.txt.pos	7	248	pero'
SO11.txt.pos	7	249	essere
SO11.txt.pos	7	250	ormai
SO11.txt.pos	7	251	prossima
SO11.txt.pos	7	252	al
SO11.txt.pos	7	253	3,19%
SO11.txt.pos	7	254	che
SO11.txt.pos	7	255	e'
SO11.txt.pos	7	256	la
SO11.txt.pos	7	257	soglia
SO11.txt.pos	7	258	fissata
SO11.txt.pos	7	259	dalla
SO11.txt.pos	7	260	Consob
SO11.txt.pos	7	261	per
SO11.txt.pos	7	262	il
SO11.txt.pos	7	263	lancio
SO11.txt.pos	7	264	obbligatorio
SO11.txt.pos	7	265	dell'
SO11.txt.pos	7	266	Opa
SO11.txt.pos	7	267	incrementale
SO11.txt.pos	7	268	.
SO110.txt.pos	0	0	16/12/1992
SO110.txt.pos	0	1	A
SO110.txt.pos	0	2	Bonifica
SO110.txt.pos	0	3	sostituito
SO110.txt.pos	0	4	De
SO110.txt.pos	0	5	Camillis
SO110.txt.pos	0	6	.
SO110.txt.pos	1	7	Ricambi
SO110.txt.pos	1	8	anche
SO110.txt.pos	1	9	per
SO110.txt.pos	1	10	Condotte
SO110.txt.pos	1	11	e
SO110.txt.pos	1	12	Mantelli
SO110.txt.pos	1	13	Estero
SO110.txt.pos	1	14	.
SO110.txt.pos	2	15	L'
SO110.txt.pos	2	16	Iritecna
SO110.txt.pos	2	17	dimissiona
SO110.txt.pos	2	18	i
SO110.txt.pos	2	19	manager
SO110.txt.pos	2	20	delle
SO110.txt.pos	2	21	aziende
SO110.txt.pos	2	22	nel
SO110.txt.pos	2	23	mirino
SO110.txt.pos	2	24	dei
SO110.txt.pos	2	25	giudici
SO110.txt.pos	2	26	.
SO110.txt.pos	3	27	-
SO110.txt.pos	3	28	ROMA
SO110.txt.pos	3	29	-
SO110.txt.pos	3	30	L'
SO110.txt.pos	3	31	Iritecna
SO110.txt.pos	3	32	ha
SO110.txt.pos	3	33	
SO110.txt.pos	3	34	dimissionato
SO110.txt.pos	3	35	
SO110.txt.pos	3	36	i
SO110.txt.pos	3	37	manager
SO110.txt.pos	3	38	inquisiti
SO110.txt.pos	3	39	per
SO110.txt.pos	3	40	tangenti
SO110.txt.pos	3	41	.
SO110.txt.pos	4	42	-
SO110.txt.pos	4	43	Mentre
SO110.txt.pos	4	44	l'
SO110.txt.pos	4	45	istituto
SO110.txt.pos	4	46	di
SO110.txt.pos	4	47	via
SO110.txt.pos	4	48	Veneto
SO110.txt.pos	4	49	sta
SO110.txt.pos	4	50	ultimando
SO110.txt.pos	4	51	il
SO110.txt.pos	4	52	progetto
SO110.txt.pos	4	53	di
SO110.txt.pos	4	54	ristrutturazione
SO110.txt.pos	4	55	di
SO110.txt.pos	4	56	impiantistica
SO110.txt.pos	4	57	e
SO110.txt.pos	4	58	costruzioni
SO110.txt.pos	4	59	per
SO110.txt.pos	4	60	rimediare
SO110.txt.pos	4	61	al
SO110.txt.pos	4	62	fallimento
SO110.txt.pos	4	63	della
SO110.txt.pos	4	64	fusione
SO110.txt.pos	4	65	Italstat-Italimpianti
SO110.txt.pos	4	66	,
SO110.txt.pos	4	67	in
SO110.txt.pos	4	68	alcune
SO110.txt.pos	4	69	aziende
SO110.txt.pos	4	70	operative
SO110.txt.pos	4	71	si
SO110.txt.pos	4	72	e'
SO110.txt.pos	4	73	consumato
SO110.txt.pos	4	74	un
SO110.txt.pos	4	75	silenzioso
SO110.txt.pos	4	76	ma
SO110.txt.pos	4	77	significativo
SO110.txt.pos	4	78	avvicendamento
SO110.txt.pos	4	79	di
SO110.txt.pos	4	80	poltrone
SO110.txt.pos	4	81	.
SO110.txt.pos	5	82	Hanno
SO110.txt.pos	5	83	lasciato
SO110.txt.pos	5	84	l'
SO110.txt.pos	5	85	incarico
SO110.txt.pos	5	86	Giorgio
SO110.txt.pos	5	87	de
SO110.txt.pos	5	88	Camillis
SO110.txt.pos	5	89	,
SO110.txt.pos	5	90	amministratore
SO110.txt.pos	5	91	delegato
SO110.txt.pos	5	92	della
SO110.txt.pos	5	93	societa'
SO110.txt.pos	5	94	di
SO110.txt.pos	5	95	ingegneria
SO110.txt.pos	5	96	Bonifica
SO110.txt.pos	5	97	(
SO110.txt.pos	5	98	202
SO110.txt.pos	5	99	miliardi
SO110.txt.pos	5	100	di
SO110.txt.pos	5	101	valore
SO110.txt.pos	5	102	della
SO110.txt.pos	5	103	produzione
SO110.txt.pos	5	104	91
SO110.txt.pos	5	105	)
SO110.txt.pos	5	106	e
SO110.txt.pos	5	107	Renzo
SO110.txt.pos	5	108	Rosi
SO110.txt.pos	5	109	,
SO110.txt.pos	5	110	vicepresidente
SO110.txt.pos	5	111	dell'
SO110.txt.pos	5	112	impresa
SO110.txt.pos	5	113	di
SO110.txt.pos	5	114	costruzioni
SO110.txt.pos	5	115	Condotte
SO110.txt.pos	5	116	(
SO110.txt.pos	5	117	441
SO110.txt.pos	5	118	miliardi
SO110.txt.pos	5	119	di
SO110.txt.pos	5	120	ricavi
SO110.txt.pos	5	121	)
SO110.txt.pos	5	122	.
SO110.txt.pos	6	123	Alcune
SO110.txt.pos	6	124	settimane
SO110.txt.pos	6	125	fa
SO110.txt.pos	6	126	era
SO110.txt.pos	6	127	uscito
SO110.txt.pos	6	128	di
SO110.txt.pos	6	129	scena
SO110.txt.pos	6	130	Luciano
SO110.txt.pos	6	131	Bertoncello
SO110.txt.pos	6	132	,
SO110.txt.pos	6	133	amministratore
SO110.txt.pos	6	134	delegato
SO110.txt.pos	6	135	della
SO110.txt.pos	6	136	Mantelli
SO110.txt.pos	6	137	Estero
SO110.txt.pos	6	138	(
SO110.txt.pos	6	139	46
SO110.txt.pos	6	140	miliardi
SO110.txt.pos	6	141	)
SO110.txt.pos	6	142	,
SO110.txt.pos	6	143	uno
SO110.txt.pos	6	144	dei
SO110.txt.pos	6	145	primi
SO110.txt.pos	6	146	manager
SO110.txt.pos	6	147	a
SO110.txt.pos	6	148	finire
SO110.txt.pos	6	149	in
SO110.txt.pos	6	150	carcere
SO110.txt.pos	6	151	nell'
SO110.txt.pos	6	152	Italia
SO110.txt.pos	6	153	delle
SO110.txt.pos	6	154	cento
SO110.txt.pos	6	155	Tangentopoli
SO110.txt.pos	6	156	.
SO110.txt.pos	7	157	-
SO110.txt.pos	7	158	Le
SO110.txt.pos	7	159	indagini
SO110.txt.pos	7	160	preliminari
SO110.txt.pos	7	161	della
SO110.txt.pos	7	162	magistratura
SO110.txt.pos	7	163	sui
SO110.txt.pos	7	164	tre
SO110.txt.pos	7	165	ex
SO110.txt.pos	7	166	amministratori
SO110.txt.pos	7	167	non
SO110.txt.pos	7	168	sono
SO110.txt.pos	7	169	ancora
SO110.txt.pos	7	170	concluse
SO110.txt.pos	7	171	.
SO110.txt.pos	8	172	Le
SO110.txt.pos	8	173	loro
SO110.txt.pos	8	174	dimissioni
SO110.txt.pos	8	175	-
SO110.txt.pos	8	176	ufficialmente
SO110.txt.pos	8	177	,
SO110.txt.pos	8	178	infatti
SO110.txt.pos	8	179	,
SO110.txt.pos	8	180	tutti
SO110.txt.pos	8	181	hanno
SO110.txt.pos	8	182	lasciato
SO110.txt.pos	8	183	spontaneamente
SO110.txt.pos	8	184	l'
SO110.txt.pos	8	185	incarico
SO110.txt.pos	8	186	-
SO110.txt.pos	8	187	sembrano
SO110.txt.pos	8	188	pero'
SO110.txt.pos	8	189	dettate
SO110.txt.pos	8	190	dalla
SO110.txt.pos	8	191	preoccupazione
SO110.txt.pos	8	192	,
SO110.txt.pos	8	193	condivisa
SO110.txt.pos	8	194	anche
SO110.txt.pos	8	195	da
SO110.txt.pos	8	196	via
SO110.txt.pos	8	197	Veneto
SO110.txt.pos	8	198	e
SO110.txt.pos	8	199	dalla
SO110.txt.pos	8	200	holding
SO110.txt.pos	8	201	per
SO110.txt.pos	8	202	l'
SO110.txt.pos	8	203	impiantistica
SO110.txt.pos	8	204	e
SO110.txt.pos	8	205	le
SO110.txt.pos	8	206	costruzioni
SO110.txt.pos	8	207	,
SO110.txt.pos	8	208	di
SO110.txt.pos	8	209	evitare
SO110.txt.pos	8	210	conseguenze
SO110.txt.pos	8	211	sulle
SO110.txt.pos	8	212	societa'
SO110.txt.pos	8	213	in
SO110.txt.pos	8	214	caso
SO110.txt.pos	8	215	di
SO110.txt.pos	8	216	rinvio
SO110.txt.pos	8	217	a
SO110.txt.pos	8	218	giudizio
SO110.txt.pos	8	219	degli
SO110.txt.pos	8	220	inquisiti
SO110.txt.pos	8	221	.
SO110.txt.pos	9	222	Le
SO110.txt.pos	9	223	imprese
SO110.txt.pos	9	224	potrebbero
SO110.txt.pos	9	225	infatti
SO110.txt.pos	9	226	essere
SO110.txt.pos	9	227	cancellate
SO110.txt.pos	9	228	dall'
SO110.txt.pos	9	229	albo
SO110.txt.pos	9	230	nazionale
SO110.txt.pos	9	231	dei
SO110.txt.pos	9	232	costruttori
SO110.txt.pos	9	233	,
SO110.txt.pos	9	234	con
SO110.txt.pos	9	235	l'
SO110.txt.pos	9	236	automatica
SO110.txt.pos	9	237	esclusione
SO110.txt.pos	9	238	dalle
SO110.txt.pos	9	239	gare
SO110.txt.pos	9	240	d'
SO110.txt.pos	9	241	appalto
SO110.txt.pos	9	242	.
SO110.txt.pos	10	243	La
SO110.txt.pos	10	244	soluzione
SO110.txt.pos	10	245	utilizzata
SO110.txt.pos	10	246	nell'
SO110.txt.pos	10	247	ex
SO110.txt.pos	10	248	Italstat
SO110.txt.pos	10	249	ha
SO110.txt.pos	10	250	un
SO110.txt.pos	10	251	precedente
SO110.txt.pos	10	252	nella
SO110.txt.pos	10	253	Cogefar-Impresit
SO110.txt.pos	10	254	,
SO110.txt.pos	10	255	dove
SO110.txt.pos	10	256	all'
SO110.txt.pos	10	257	inizio
SO110.txt.pos	10	258	di
SO110.txt.pos	10	259	giugno
SO110.txt.pos	10	260	si
SO110.txt.pos	10	261	e'
SO110.txt.pos	10	262	dimesso
SO110.txt.pos	10	263	Enzo
SO110.txt.pos	10	264	Papi
SO110.txt.pos	10	265	,
SO110.txt.pos	10	266	amministratore
SO110.txt.pos	10	267	delegato
SO110.txt.pos	10	268	dell'
SO110.txt.pos	10	269	azienda
SO110.txt.pos	10	270	di
SO110.txt.pos	10	271	costruzioni
SO110.txt.pos	10	272	del
SO110.txt.pos	10	273	gruppo
SO110.txt.pos	10	274	Fiat
SO110.txt.pos	10	275	,
SO110.txt.pos	10	276	arrestato
SO110.txt.pos	10	277	il
SO110.txt.pos	10	278	7
SO110.txt.pos	10	279	maggio
SO110.txt.pos	10	280	con
SO110.txt.pos	10	281	l'
SO110.txt.pos	10	282	accusa
SO110.txt.pos	10	283	di
SO110.txt.pos	10	284	aver
SO110.txt.pos	10	285	pagato
SO110.txt.pos	10	286	tangenti
SO110.txt.pos	10	287	.
SO110.txt.pos	11	288	-
SO110.txt.pos	11	289	All'
SO110.txt.pos	11	290	Iritecna
SO110.txt.pos	11	291	la
SO110.txt.pos	11	292	posizione
SO110.txt.pos	11	293	piu'
SO110.txt.pos	11	294	importante
SO110.txt.pos	11	295	e'
SO110.txt.pos	11	296	quella
SO110.txt.pos	11	297	di
SO110.txt.pos	11	298	De
SO110.txt.pos	11	299	Camillis
SO110.txt.pos	11	300	,
SO110.txt.pos	11	301	manager
SO110.txt.pos	11	302	dc
SO110.txt.pos	11	303	che
SO110.txt.pos	11	304	guidava
SO110.txt.pos	11	305	Bonifica
SO110.txt.pos	11	306	fin
SO110.txt.pos	11	307	da
SO110.txt.pos	11	308	quando
SO110.txt.pos	11	309	era
SO110.txt.pos	11	310	una
SO110.txt.pos	11	311	piccola
SO110.txt.pos	11	312	societa'
SO110.txt.pos	11	313	di
SO110.txt.pos	11	314	ingegneria
SO110.txt.pos	11	315	del
SO110.txt.pos	11	316	territorio
SO110.txt.pos	11	317	.
SO110.txt.pos	12	318	Prima
SO110.txt.pos	12	319	di
SO110.txt.pos	12	320	essere
SO110.txt.pos	12	321	arrestato
SO110.txt.pos	12	322	in
SO110.txt.pos	12	323	settembre
SO110.txt.pos	12	324	per
SO110.txt.pos	12	325	le
SO110.txt.pos	12	326	tangenti
SO110.txt.pos	12	327	di
SO110.txt.pos	12	328	Reggio
SO110.txt.pos	12	329	Calabria
SO110.txt.pos	12	330	,
SO110.txt.pos	12	331	De
SO110.txt.pos	12	332	Camillis
SO110.txt.pos	12	333	aveva
SO110.txt.pos	12	334	ottenuto
SO110.txt.pos	12	335	dall'
SO110.txt.pos	12	336	Iri
SO110.txt.pos	12	337	l'
SO110.txt.pos	12	338	approvazione
SO110.txt.pos	12	339	di
SO110.txt.pos	12	340	un
SO110.txt.pos	12	341	progetto
SO110.txt.pos	12	342	di
SO110.txt.pos	12	343	accorpamenti
SO110.txt.pos	12	344	di
SO110.txt.pos	12	345	societa'
SO110.txt.pos	12	346	che
SO110.txt.pos	12	347	avrebbe
SO110.txt.pos	12	348	fatto
SO110.txt.pos	12	349	di
SO110.txt.pos	12	350	Bonifica
SO110.txt.pos	12	351	una
SO110.txt.pos	12	352	delle
SO110.txt.pos	12	353	prime
SO110.txt.pos	12	354	societa'
SO110.txt.pos	12	355	di
SO110.txt.pos	12	356	ingegneria
SO110.txt.pos	12	357	in
SO110.txt.pos	12	358	Europa
SO110.txt.pos	12	359	.
SO110.txt.pos	13	360	Quel
SO110.txt.pos	13	361	piano
SO110.txt.pos	13	362	e'
SO110.txt.pos	13	363	ora
SO110.txt.pos	13	364	bloccato
SO110.txt.pos	13	365	,
SO110.txt.pos	13	366	mentre
SO110.txt.pos	13	367	i
SO110.txt.pos	13	368	dirigenti
SO110.txt.pos	13	369	di
SO110.txt.pos	13	370	Bonifica
SO110.txt.pos	13	371	si
SO110.txt.pos	13	372	sono
SO110.txt.pos	13	373	dissociati
SO110.txt.pos	13	374	dalla
SO110.txt.pos	13	375	catastrofe
SO110.txt.pos	13	376	di
SO110.txt.pos	13	377	Iritecna
SO110.txt.pos	13	378	,
SO110.txt.pos	13	379	candidandosi
SO110.txt.pos	13	380	a
SO110.txt.pos	13	381	rilevare
SO110.txt.pos	13	382	l'
SO110.txt.pos	13	383	azienda
SO110.txt.pos	13	384	con
SO110.txt.pos	13	385	un
SO110.txt.pos	13	386	management
SO110.txt.pos	13	387	buy
SO110.txt.pos	13	388	out
SO110.txt.pos	13	389	.
SO110.txt.pos	14	390	
SO110.txt.pos	14	391	Meglio
SO110.txt.pos	14	392	da
SO110.txt.pos	14	393	soli
SO110.txt.pos	14	394	che
SO110.txt.pos	14	395	nell'
SO110.txt.pos	14	396	Iritecna
SO110.txt.pos	14	397	alla
SO110.txt.pos	14	398	deriva
SO110.txt.pos	14	399	
SO110.txt.pos	14	400	,
SO110.txt.pos	14	401	e'
SO110.txt.pos	14	402	lo
SO110.txt.pos	14	403	slogan
SO110.txt.pos	14	404	gridato
SO110.txt.pos	14	405	da
SO110.txt.pos	14	406	molti
SO110.txt.pos	14	407	di
SO110.txt.pos	14	408	loro
SO110.txt.pos	14	409	nell'
SO110.txt.pos	14	410	assemblea
SO110.txt.pos	14	411	che
SO110.txt.pos	14	412	ha
SO110.txt.pos	14	413	suggellato
SO110.txt.pos	14	414	la
SO110.txt.pos	14	415	ribellione
SO110.txt.pos	14	416	e
SO110.txt.pos	14	417	causato
SO110.txt.pos	14	418	non
SO110.txt.pos	14	419	poco
SO110.txt.pos	14	420	imbarazzo
SO110.txt.pos	14	421	all'
SO110.txt.pos	14	422	Iri
SO110.txt.pos	14	423	.
SO110.txt.pos	15	424	-
SO110.txt.pos	15	425	Dimissionato
SO110.txt.pos	15	426	De
SO110.txt.pos	15	427	Camillis
SO110.txt.pos	15	428	,
SO110.txt.pos	15	429	che
SO110.txt.pos	15	430	rimane
SO110.txt.pos	15	431	comunque
SO110.txt.pos	15	432	all'
SO110.txt.pos	15	433	Iritecna
SO110.txt.pos	15	434	come
SO110.txt.pos	15	435	dirigente
SO110.txt.pos	15	436	,
SO110.txt.pos	15	437	il
SO110.txt.pos	15	438	timone
SO110.txt.pos	15	439	di
SO110.txt.pos	15	440	Bonifica
SO110.txt.pos	15	441	e'
SO110.txt.pos	15	442	stato
SO110.txt.pos	15	443	affidato
SO110.txt.pos	15	444	a
SO110.txt.pos	15	445	Maurizio
SO110.txt.pos	15	446	Prato
SO110.txt.pos	15	447	,
SO110.txt.pos	15	448	51
SO110.txt.pos	15	449	anni
SO110.txt.pos	15	450	,
SO110.txt.pos	15	451	ex
SO110.txt.pos	15	452	condirettore
SO110.txt.pos	15	453	generale
SO110.txt.pos	15	454	dell'
SO110.txt.pos	15	455	Italstat
SO110.txt.pos	15	456	,
SO110.txt.pos	15	457	ex
SO110.txt.pos	15	458	ufficiale
SO110.txt.pos	15	459	della
SO110.txt.pos	15	460	Guardia
SO110.txt.pos	15	461	di
SO110.txt.pos	15	462	finanza
SO110.txt.pos	15	463	.
SO110.txt.pos	16	464	E
SO110.txt.pos	16	465	`
SO110.txt.pos	16	466	considerato
SO110.txt.pos	16	467	un
SO110.txt.pos	16	468	uomo
SO110.txt.pos	16	469	d'
SO110.txt.pos	16	470	ordine
SO110.txt.pos	16	471	,
SO110.txt.pos	16	472	avendo
SO110.txt.pos	16	473	gia'
SO110.txt.pos	16	474	dovuto
SO110.txt.pos	16	475	gestire
SO110.txt.pos	16	476	situazioni
SO110.txt.pos	16	477	di
SO110.txt.pos	16	478	crisi
SO110.txt.pos	16	479	:
SO110.txt.pos	16	480	dalla
SO110.txt.pos	16	481	guida
SO110.txt.pos	16	482	dell'
SO110.txt.pos	16	483	Italsanita'
SO110.txt.pos	16	484	subito
SO110.txt.pos	16	485	dopo
SO110.txt.pos	16	486	le
SO110.txt.pos	16	487	dimissioni
SO110.txt.pos	16	488	di
SO110.txt.pos	16	489	Ugo
SO110.txt.pos	16	490	Benedetti
SO110.txt.pos	16	491	alla
SO110.txt.pos	16	492	gestione
SO110.txt.pos	16	493	della
SO110.txt.pos	16	494	Mantelli
SO110.txt.pos	16	495	Estero
SO110.txt.pos	16	496	per
SO110.txt.pos	16	497	alcune
SO110.txt.pos	16	498	settimane
SO110.txt.pos	16	499	dopo
SO110.txt.pos	16	500	le
SO110.txt.pos	16	501	dimissioni
SO110.txt.pos	16	502	di
SO110.txt.pos	16	503	Bertoncello
SO110.txt.pos	16	504	.
SO110.txt.pos	17	505	Il
SO110.txt.pos	17	506	nuovo
SO110.txt.pos	17	507	incarico
SO110.txt.pos	17	508	viene
SO110.txt.pos	17	509	comunque
SO110.txt.pos	17	510	considerato
SO110.txt.pos	17	511	stabile
SO110.txt.pos	17	512	.
SO110.txt.pos	18	513	Da
SO110.txt.pos	18	514	alcuni
SO110.txt.pos	18	515	mesi
SO110.txt.pos	18	516	Prato
SO110.txt.pos	18	517	e'
SO110.txt.pos	18	518	anche
SO110.txt.pos	18	519	amministratore
SO110.txt.pos	18	520	delegato
SO110.txt.pos	18	521	di
SO110.txt.pos	18	522	Autostrade
SO110.txt.pos	18	523	International
SO110.txt.pos	18	524	,
SO110.txt.pos	18	525	la
SO110.txt.pos	18	526	societa'
SO110.txt.pos	18	527	presieduta
SO110.txt.pos	18	528	da
SO110.txt.pos	18	529	Ettore
